user_id,movie_id,movie_name,genre,timestamp,watched_duration_pct,liked,disliked,watch_later,shared,re_watched,watched_full,device_type,transaction_type,amount_paid,country,language,user_rating,age_group,safety_flag,data_source,mood,search_query,search_keywords,session_id,tags,transaction_type_enc,session_freq,search_len,cluster_exp1,cluster_exp2,cluster_exp3,cluster_exp4
2e685ff0-5780-48a0-82ce-e5b64635b04d,0809fc17-4e4e-40fb-bce6-633bf6b68530,Instead dream,Thriller,2025-06-01 05:55:30,56.96,0,0,0,0,0,0,mobile,purchase,420.85,South Georgia and the South Sandwich Islands,Hindi,3.2,26-35,1,synthetic_v1,chill,Space range expect sea speak include,"['space', 'range', 'expect', 'sea', 'speak', 'include']",7ebee92d-5ddd-4bae-9bb9-e9942976f163,"['chill', 'Horror', 'mysterious']",2.0,1,6,1,0,2,0
2e789abd-0616-4ca0-83ba-4cbb848c795c,1f860820-ccba-4e6b-9caf-55ae73a37097,Consumer face,Comedy,2025-04-12 16:10:55,92.24,1,0,0,1,0,0,tv,purchase,210.09,Korea,German,2.6,18-25,1,synthetic_v1,dark,Laugh red man fly charge wide,"['laugh', 'red', 'man', 'fly', 'charge', 'wide']",98b8dcfe-c397-4bba-a435-7c20644de673,"['Horror', 'Comedy', 'romantic']",2.0,1,6,0,1,0,0
66e12deb-c599-4e4a-aed8-7e26161cba6a,ed7ac68b-946d-411b-9fcc-a011f689b295,Cultural,Thriller,2024-09-17 01:10:10,11.12,0,0,0,0,0,0,tv,free,0.0,Finland,English,3.2,46-60,1,synthetic_v1,funny,By just account bed,"['by', 'just', 'account', 'bed']",d9952b84-75be-422c-aa98-e49ab473c8c2,"['Drama', 'inspiring', 'exciting']",0.0,1,4,1,2,0,1
c57290d6-1195-4bd5-89ef-ad051ea8ba2b,ea2d0c7e-c43f-4cc2-89c0-2324649727ae,Minute,Thriller,2024-10-31 16:15:04,61.33,0,0,0,0,1,0,tv,subscription,0.0,Guam,Spanish,3.2,46-60,1,synthetic_v1,funny,Find son your less social,"['find', 'son', 'your', 'less', 'social']",2ea6297e-1dee-45a8-ad57-cb1dc87d4948,"['Action', 'dark', 'Comedy', 'Thriller']",0.0,1,5,1,2,0,1
320f2989-75ee-466f-b386-a966c55ca9d3,bfe032d0-3e33-43f3-91c7-33af3793a88c,Bag seek certainly,Sci-Fi,2024-11-19 19:54:18,39.96,0,1,0,0,0,0,tv,rental,70.71,Singapore,English,3.2,60+,1,synthetic_v1,chill,Author like court success stage,"['author', 'like', 'court', 'success', 'stage']",311fe814-b6a6-43c4-8693-9f1b052b5b33,"['Action', 'romantic', 'dark', 'Sci-Fi']",1.0,1,5,2,2,0,0
8962d979-d6f1-4537-a57d-07836477b474,4d5089eb-d918-46d7-a2a4-f7c8599cca06,Campaign,Action,2025-06-02 15:32:53,19.99,0,0,0,0,0,0,tv,purchase,368.23,Rwanda,Hindi,3.2,26-35,1,synthetic_v1,chill,His window east yes,"['his', 'window', 'east', 'yes']",54ef3ee5-a841-49e1-a652-d9d63caa0e41,"['romantic', 'Comedy']",2.0,1,4,1,0,0,0
64d4de08-0e27-43b8-838d-fbd9071d1e44,e2d10a57-0caa-4509-badc-44e69ac0051a,Leave side,Sci-Fi,2025-02-26 17:16:49,53.06,0,0,0,0,0,0,tv,purchase,296.14,Papua New Guinea,Spanish,3.2,60+,1,synthetic_v1,funny,List race fine follow,"['list', 'race', 'fine', 'follow']",a512c479-6d6d-48d7-97c7-287c0be46eca,"['Romance', 'Action', 'Comedy']",2.0,1,4,1,0,0,1
41e1ffe5-45f2-4374-880c-b6a6f7b3cea8,7db23373-ad94-4fec-a4f7-e4939381ecaa,Rock seat near business,Drama,2025-02-11 05:17:47,41.07,0,0,0,0,0,0,tv,purchase,469.84,Northern Mariana Islands,French,3.2,60+,1,synthetic_v1,chill,Cup thought tell design,"['cup', 'thought', 'tell', 'design']",5a4479ac-0c2a-4d33-b721-2c0f0c622b94,"['inspiring', 'funny', 'Comedy', 'Horror']",2.0,1,4,1,0,0,0
b74ebea0-9c09-4417-ac77-5ced44cf5d99,032a2fd6-fd51-46c6-adbe-92291316a347,Door its,Horror,2024-08-14 04:21:10,17.86,0,0,1,0,1,0,mobile,subscription,0.0,Chad,Hindi,3.2,46-60,1,synthetic_v1,romantic,Once how during why,"['once', 'how', 'during', 'why']",a7c706a9-d034-4fbc-8043-cde380292e11,"['romantic', 'dark']",0.0,1,4,0,2,2,0
a4d6b755-919d-4993-8fc7-05b721dd662e,8c85ad55-ac69-4353-a74e-f8c9130ebe01,Situation little other he,Action,2024-09-12 01:55:29,36.39,0,0,0,0,0,0,web,purchase,206.44,Egypt,Hindi,3.2,18-25,1,synthetic_v1,exciting,Matter rather full wide,"['matter', 'rather', 'full', 'wide']",269d9647-087c-4c4c-b898-09fcc8cadb25,"['mysterious', 'romantic']",2.0,1,4,1,0,1,0
c55458f4-5538-4f6a-80ce-079d912118b7,f20efac0-0741-4a7e-be2b-9d1ffe993460,Art green child movie,Sci-Fi,2024-09-19 00:52:28,40.23,0,0,0,0,0,0,tv,rental,134.19,Brunei Darussalam,French,3.2,46-60,1,synthetic_v1,chill,Discussion word small series south just,"['discussion', 'word', 'small', 'series', 'south', 'just']",dd2f61a6-17c6-4eaa-8c25-5f54e5d111d8,"['Drama', 'funny', 'Romance', 'mysterious']",1.0,1,6,1,2,0,0
34201525-b540-4c54-85e8-8468bde61c0a,125e53f0-8a9f-4a60-b1c0-7ab7a542a948,Again help,Thriller,2025-05-16 15:48:04,33.4,0,0,0,0,1,0,web,subscription,0.0,Burkina Faso,Hindi,3.2,60+,1,synthetic_v1,romantic,Together magazine join far,"['together', 'magazine', 'join', 'far']",c75f26ab-88d8-4d3b-b1c1-387be7bb9cf0,"['romantic', 'Romance', 'Drama', 'inspiring']",0.0,1,4,1,2,1,0
8e0c0434-4636-4d5d-a116-504f32c6a6b2,c38f9097-ca23-4871-a443-da2fde33f902,Couple cost girl,Thriller,2025-05-19 18:23:48,73.73,1,0,0,0,1,0,web,rental,94.09,Lao People's Democratic Republic,Spanish,1.7,60+,1,synthetic_v1,funny,Test out team civil,"['test', 'out', 'team', 'civil']",8c8d26cb-b4e9-4bd2-9edb-90296b0a6d3f,"['dark', 'Sci-Fi']",1.0,1,4,2,1,1,1
a30a33b1-0afe-478c-8349-a6ba0d659335,d8b7e7da-4fdf-429a-8ea5-dd76c366f52a,Choice fast enjoy,Drama,2024-12-28 21:39:00,23.31,0,0,0,0,1,0,mobile,subscription,0.0,Korea,French,3.2,26-35,1,synthetic_v1,dark,Simply media safe,"['simply', 'media', 'safe']",4a48ba76-14ae-4f3f-9f4d-f4cb88d5b15d,"['Drama', 'Action', 'inspiring']",0.0,1,3,1,2,2,0
430dd84c-937c-4692-b3e9-2c37ebfa39cf,9c11ed63-73cf-4857-bfd0-4f8b6231861f,President,Romance,2025-07-07 02:08:22,97.8,1,0,0,0,0,0,tv,rental,129.96,Haiti,French,2.4,18-25,1,synthetic_v1,funny,Draw return probably much hold model,"['draw', 'return', 'probably', 'much', 'hold', 'model']",a0b55a30-d97d-460d-b00c-8cbfd1188bdd,"['Action', 'Drama', 'dark']",1.0,1,6,1,1,0,1
46160798-2377-4b9b-a7b1-26cf283fdebb,ad6b4a26-2c87-4442-bddb-c89b02b2fb20,She child executive,Romance,2025-01-14 11:34:00,20.52,0,1,0,0,0,0,web,subscription,0.0,Norway,Hindi,3.2,60+,1,synthetic_v1,inspiring,Book model at strong candidate,"['book', 'model', 'at', 'strong', 'candidate']",d32e1ec4-e927-4711-95d0-6381cb41b100,"['funny', 'mysterious']",0.0,1,5,1,2,1,2
ac0a25f2-08a2-4a8d-8020-83f228978713,31b2d6eb-78bb-4c8a-a0d1-ef655d1fb352,Defense,Drama,2024-09-18 21:44:17,27.61,0,1,0,0,0,0,tv,subscription,0.0,Libyan Arab Jamahiriya,French,3.2,36-45,1,synthetic_v1,inspiring,Better number student price,"['better', 'number', 'student', 'price']",45de0c07-6144-4126-8b6c-c0d66ad0d55f,"['romantic', 'Action', 'dark', 'Sci-Fi']",0.0,1,4,2,2,0,2
711c2a96-db6e-4df3-8842-4ec3b07c4752,1dfd00a5-7870-4da1-ac3b-cf25d8513c1f,Perhaps opportunity any,Horror,2024-11-02 01:11:49,23.32,0,0,0,0,0,0,web,subscription,0.0,Netherlands,French,3.2,60+,1,synthetic_v1,exciting,Actually TV pretty,"['actually', 'tv', 'pretty']",c9822a47-a5e2-48ce-9327-de461f176cde,"['inspiring', 'exciting']",0.0,1,3,0,2,1,0
0d1aeeaf-b7d1-4148-a06e-f275e568ea60,c4ea2194-f896-4a62-afa6-ba4ee472deab,Life police,Sci-Fi,2024-12-26 11:59:10,99.33,1,0,0,0,0,0,web,purchase,324.26,Micronesia,German,3.4,26-35,1,synthetic_v1,romantic,State some around pay more,"['state', 'some', 'around', 'pay', 'more']",dfdb78c4-983f-4e75-8d6e-c2f3b2d07844,"['exciting', 'romantic', 'Sci-Fi']",2.0,1,5,2,0,1,0
0ada3c5d-3ea1-4b1c-bf3e-5863601939cd,3b17e2f3-86d6-4a7c-84a8-dac2c4d8287d,Strong back,Action,2024-10-31 04:14:45,93.98,1,0,0,1,0,0,web,subscription,0.0,Malaysia,German,2.8,60+,1,synthetic_v1,mysterious,Big discuss history,"['big', 'discuss', 'history']",0fb0b5e7-22fd-48aa-93d2-c729aaec9ec5,"['Horror', 'Drama']",0.0,1,3,1,1,1,0
8de19abd-ae44-45f1-8e8e-176fcb5bd062,c3113995-5a9c-462e-9f18-f30e96571867,Moment eat,Thriller,2025-04-08 04:21:48,44.36,0,0,1,0,0,0,web,subscription,0.0,Yemen,French,3.2,26-35,1,synthetic_v1,exciting,Next newspaper second short,"['next', 'newspaper', 'second', 'short']",128538cc-9292-4dac-bc28-7452ee52a075,"['Drama', 'Romance']",0.0,1,4,1,2,1,0
694a898e-8dab-43a2-90d3-bf30f94935eb,4ace2af0-17d9-4cf1-9bed-0cc1fbdb26e3,Group learn professor,Drama,2025-07-17 04:25:40,96.04,1,0,0,0,0,0,web,subscription,0.0,Bosnia and Herzegovina,Hindi,1.1,36-45,1,synthetic_v1,dark,Society nearly measure price,"['society', 'nearly', 'measure', 'price']",47efbb5b-0d1f-4e9d-96fe-6c9e35e27573,"['chill', 'inspiring']",0.0,1,4,1,1,1,0
9e083426-cce7-4f2c-b459-b21ce48306a4,00ef1d8b-3cd4-4e6a-a5fb-4a5cea15cfff,Your kitchen good,Drama,2024-12-08 17:22:08,62.3,0,0,0,0,0,0,tv,purchase,311.96,Mayotte,German,3.2,18-25,1,synthetic_v1,mysterious,Suddenly include plan step food,"['suddenly', 'include', 'plan', 'step', 'food']",3708af39-60d3-42d1-a1b2-ff66968dc136,"['Drama', 'chill', 'Action']",2.0,1,5,1,0,0,0
7e6655bb-0101-4ec1-bdd7-32aafd88a80f,9842e888-019c-474b-9afb-89dc8e4d2531,None degree,Comedy,2025-06-01 16:49:46,38.77,0,0,1,0,0,0,web,rental,145.52,Mayotte,English,3.2,36-45,1,synthetic_v1,chill,Growth laugh where a,"['growth', 'laugh', 'where', 'a']",8d0a4919-c2a5-483e-9692-f1a0b5e6fa8e,"['dark', 'Comedy', 'romantic', 'Horror']",1.0,1,4,0,2,1,0
cec832c4-4e73-46a0-850e-b19b6f051e48,bd2b80ae-802d-400c-b785-1104d0f9e9a2,Feel,Thriller,2025-03-27 16:49:25,66.52,0,0,0,0,0,0,web,purchase,405.49,Andorra,Spanish,3.2,36-45,1,synthetic_v1,funny,Career three according worker Democrat fire,"['career', 'three', 'according', 'worker', 'democrat', 'fire']",0bab8e6f-cb22-4096-8b34-04b99d1fac81,"['inspiring', 'Sci-Fi', 'Comedy', 'romantic']",2.0,1,6,2,0,1,1
a326359d-8b2a-408c-a526-d4d3693f5c3b,773c21d2-17e1-4eb5-9190-5b2463ff7871,Try memory,Romance,2025-03-17 22:55:29,41.65,0,1,1,0,0,0,web,subscription,0.0,Vanuatu,Hindi,3.2,18-25,1,synthetic_v1,romantic,Choice also green catch happen old,"['choice', 'also', 'green', 'catch', 'happen', 'old']",dbbf1b6e-a56c-437a-8f58-5d03480a9120,"['romantic', 'Horror']",0.0,1,6,1,2,1,0
0ef050d6-dc37-4af0-a0c9-001d771b1584,377856a4-1695-49d1-92ab-3fe2dfb3f45a,Eight feel,Thriller,2025-03-17 21:14:14,26.96,0,0,0,0,0,0,tv,purchase,410.68,Iran,English,3.2,46-60,1,synthetic_v1,dark,Truth safe rich society common stay,"['truth', 'safe', 'rich', 'society', 'common', 'stay']",e91475bd-6e5e-4155-b7a9-43da400ff475,"['Comedy', 'Drama']",2.0,1,6,1,0,0,0
c5509673-9b2d-46b6-9989-c78a655e2d36,21edd0f3-60b9-4ae2-9b70-8387336171ed,Standard believe politics,Action,2024-08-22 20:14:24,53.16,0,0,0,0,0,0,tv,rental,147.01,Saint Martin,Hindi,3.2,36-45,1,synthetic_v1,exciting,High sister two free they its,"['high', 'sister', 'two', 'free', 'they', 'its']",b7648947-f00a-4824-9d1f-dc258c92224c,"['mysterious', 'Comedy', 'Horror', 'Drama']",1.0,1,6,1,2,0,0
d98a51db-30ca-43fb-8c7d-e2f352146d01,cd240b40-f041-455b-a2e8-818bf6eb4a0c,Thank dinner,Thriller,2025-04-18 20:15:16,72.48,1,0,0,0,0,0,web,rental,128.4,Thailand,English,1.1,46-60,1,synthetic_v1,mysterious,Up plant place approach modern floor,"['up', 'plant', 'place', 'approach', 'modern', 'floor']",4104c41b-97de-4c5c-9a06-5c05a6dca002,"['Action', 'Horror', 'Comedy']",1.0,1,6,1,1,1,0
6ecf6a42-2f63-4e66-b89a-86f8c2121755,94d5e5ed-38cb-48db-a942-fe66b9144c61,Change maybe determine,Action,2024-08-27 22:47:25,81.37,1,0,1,0,0,0,mobile,subscription,0.0,Peru,English,4.0,18-25,1,synthetic_v1,inspiring,Wife send offer bed it,"['wife', 'send', 'offer', 'bed', 'it']",d09b1bef-c38c-49d4-8dc0-6342ff551803,"['chill', 'Horror']",0.0,1,5,1,1,2,2
ff7b323a-a4c8-4ae1-b081-de7890e06f85,acc21a9d-d36c-4da7-bc80-c3cd5ffdb072,Challenge from live,Comedy,2025-05-24 18:45:04,70.35,0,1,0,0,0,0,web,subscription,0.0,Australia,German,3.2,60+,1,synthetic_v1,romantic,Human be maybe similar candidate care,"['human', 'be', 'maybe', 'similar', 'candidate', 'care']",39f8348f-88ae-49a2-97c8-f343415bc5cc,"['chill', 'Comedy', 'funny', 'mysterious']",0.0,1,6,0,2,1,0
45aaee47-7071-435c-99ee-1e2f399afb16,802f9b17-9148-4146-a3fd-50ddff76db24,Cup house number,Thriller,2025-03-14 06:22:22,11.26,0,1,1,0,0,0,tv,subscription,0.0,New Zealand,English,3.2,26-35,1,synthetic_v1,inspiring,East author since food under become,"['east', 'author', 'since', 'food', 'under', 'become']",bbbf232e-136a-4c67-866e-f99270d3fb58,"['exciting', 'Sci-Fi', 'inspiring', 'chill']",0.0,1,6,2,2,0,2
c1112801-306f-435c-b8ab-c1fbb49580e7,53df8a7d-fab7-445a-9b80-3796b2655e20,Interest give fly,Comedy,2025-03-26 23:14:52,49.57,0,0,1,0,0,0,mobile,rental,90.76,Palau,Spanish,3.2,18-25,1,synthetic_v1,dark,Show college glass,"['show', 'college', 'glass']",fa244189-a9fc-44dc-9914-fc5ad455279f,"['romantic', 'Drama']",1.0,1,3,0,2,2,0
9a52c02b-d4d1-4869-b8b9-3343d0b26447,ac1010bb-f711-408d-89b4-ac5ffe5e23bb,Perhaps key under,Horror,2024-11-07 00:11:32,78.6,1,0,0,1,0,0,mobile,subscription,0.0,Cook Islands,French,3.4,36-45,1,synthetic_v1,funny,Choose rock beat science drug,"['choose', 'rock', 'beat', 'science', 'drug']",4f20b10e-0fb4-4ff6-bc0b-b9bdb62337d7,"['Horror', 'romantic', 'Thriller']",0.0,1,5,0,1,2,1
a14a5686-c8b4-4ebd-8336-7609719e6192,d0982418-4852-4ea5-a367-95a89079c14a,Unit than star add,Drama,2025-05-04 18:33:06,98.65,1,0,0,0,0,0,tv,subscription,0.0,Spain,English,5.0,46-60,1,synthetic_v1,funny,Figure likely forward,"['figure', 'likely', 'forward']",e1d787a6-f8c3-4be5-b122-f7981ecb4669,"['Thriller', 'exciting']",0.0,1,3,1,1,0,1
6f0976a9-ea2f-4f2c-8c90-7dac8ab66778,ebf19317-4f3a-478a-b692-8bf2e1b3269c,Deep national seek,Romance,2025-03-09 11:05:56,69.27,0,1,1,0,0,0,mobile,purchase,467.73,Liberia,Hindi,3.2,18-25,1,synthetic_v1,chill,Role center recognize adult on professional,"['role', 'center', 'recognize', 'adult', 'on', 'professional']",0e7945dd-9864-4b8f-8182-0f487852be74,"['Sci-Fi', 'Horror']",2.0,1,6,2,0,2,0
1a093743-f503-4a3c-a3a0-5a9bdc1e8217,12554fb0-1760-464b-ba3d-d0cb3b0ce450,Especially,Romance,2024-10-13 11:24:21,85.96,1,0,0,0,0,0,tv,purchase,378.09,Bahamas,French,2.4,60+,1,synthetic_v1,dark,Customer recent even let,"['customer', 'recent', 'even', 'let']",15d42113-aa96-4199-9982-93b2e74ef532,"['romantic', 'Romance', 'Drama']",2.0,1,4,1,0,0,0
0d9e626b-fa14-4813-b7ba-0dea11490da6,8cd92400-57df-4c1c-8bff-abaface63c6a,Audience,Thriller,2025-01-06 06:20:49,50.92,0,1,0,0,0,0,mobile,subscription,0.0,Panama,English,3.2,18-25,1,synthetic_v1,dark,Production tree growth blue,"['production', 'tree', 'growth', 'blue']",cb050196-ac40-4c9b-a326-1f92b73d3783,"['Action', 'Drama', 'Thriller', 'chill']",0.0,1,4,1,2,2,0
baee6369-daaa-473e-a08c-a6c27c0d853f,fd6fe964-aefd-45ff-9166-0774efba1883,Test power,Sci-Fi,2024-11-06 02:33:33,39.43,0,0,0,0,0,0,tv,purchase,437.82,Hong Kong,Hindi,3.2,36-45,1,synthetic_v1,funny,With between firm term mother cost,"['with', 'between', 'firm', 'term', 'mother', 'cost']",1487baea-baf7-4fbf-a217-746bb1dc9e1a,"['exciting', 'romantic', 'Romance']",2.0,1,6,1,0,0,1
ba9a54de-8afa-40ef-ba2a-a0fbb51ff935,11172b29-c486-422d-b46c-8119efc5a951,Whom night Republican,Romance,2024-08-23 18:25:51,40.93,0,0,0,0,1,0,web,purchase,235.74,Egypt,French,3.2,36-45,1,synthetic_v1,mysterious,Figure majority season adult range green,"['figure', 'majority', 'season', 'adult', 'range', 'green']",0216a6ec-f48a-44c9-8dc4-fe0f680e9c26,"['exciting', 'mysterious', 'Action']",2.0,1,6,1,0,1,0
5c7a00ae-7214-487a-a079-ba2c1828f421,2c3a00bc-3bbd-41bc-83f1-8c4eb946527c,Door within,Action,2025-02-18 23:54:50,25.92,0,0,0,0,0,0,web,subscription,0.0,Falkland Islands (Malvinas),French,3.2,46-60,1,synthetic_v1,mysterious,Personal these three,"['personal', 'these', 'three']",34bb2dae-35d8-40bb-aabe-2724d9c4c9c8,"['chill', 'dark']",0.0,1,3,1,2,1,0
25afb898-10fd-4be1-9d11-42667e7c95d6,9affb2b5-90df-489f-9816-1bd63ce028a2,Yet,Horror,2025-03-11 20:19:16,69.41,0,0,0,0,0,0,tv,subscription,0.0,Yemen,Spanish,3.2,46-60,1,synthetic_v1,inspiring,Difficult game hotel case,"['difficult', 'game', 'hotel', 'case']",e93028d1-60fb-4e7c-8d02-e16bb03c1cfe,"['chill', 'dark', 'Sci-Fi']",0.0,1,4,2,2,0,2
329971ed-5116-4813-82c6-099c0a75415c,b641b970-7766-4e37-a245-31d78a43acda,Minute question their,Thriller,2025-05-01 22:46:21,98.0,1,0,1,1,0,0,web,purchase,375.19,Denmark,Spanish,2.5,46-60,1,synthetic_v1,chill,Drive check wife travel forget,"['drive', 'check', 'wife', 'travel', 'forget']",37747aef-b374-41f8-9104-ffbe4cec9b74,"['Thriller', 'Sci-Fi', 'Action']",2.0,1,5,2,0,1,0
d56d22f8-dd34-46a2-8808-48f4bc638526,732a2ddd-50a6-471b-8cbc-def12e3fcfff,Capital present ok,Sci-Fi,2025-04-30 23:42:25,31.98,0,1,0,1,0,0,web,subscription,0.0,South Georgia and the South Sandwich Islands,Hindi,3.2,18-25,1,synthetic_v1,inspiring,Television finally relate model,"['television', 'finally', 'relate', 'model']",9c707f8e-73a9-4612-bc2f-fa279eeb274e,"['Action', 'exciting', 'dark']",0.0,1,4,1,2,1,2
696ae765-dfbc-4a78-b01d-97d94167115d,14e922e9-6f05-4760-9795-8981dfcdf465,Involve training,Thriller,2025-06-03 09:17:52,48.02,0,0,0,1,0,0,mobile,free,0.0,Cameroon,French,3.2,60+,1,synthetic_v1,dark,True fish newspaper we brother fish,"['true', 'fish', 'newspaper', 'we', 'brother', 'fish']",601ba024-16b2-4925-86b7-3c83d1d32bc7,"['chill', 'Comedy', 'exciting']",0.0,1,6,1,2,2,0
1474526e-6c90-4929-8972-f81e8857ab19,10ced0fa-d852-4fe7-b1db-a437123df8d8,Risk she,Action,2025-07-16 03:20:07,72.18,1,0,0,0,0,0,mobile,rental,86.33,Isle of Man,French,1.8,18-25,1,synthetic_v1,mysterious,Field seat start PM scene,"['field', 'seat', 'start', 'pm', 'scene']",c3473c7b-ac12-4727-a3fc-477ff426354c,"['Horror', 'Romance', 'funny', 'Action']",1.0,1,5,1,1,2,0
9b71e6f7-3703-4ff2-85c3-c2db9474f3c3,06ec4bd0-e042-493c-b407-eb8dd3377bb4,Single blood,Drama,2024-10-19 01:52:25,99.66,1,0,0,0,1,1,tv,subscription,0.0,Anguilla,Spanish,2.1,60+,1,synthetic_v1,mysterious,Pay paper partner others discuss ago,"['pay', 'paper', 'partner', 'others', 'discuss', 'ago']",2aff6ffe-011a-4e26-abd3-c5d625f2f5da,"['exciting', 'Thriller', 'Horror', 'Sci-Fi']",0.0,1,6,2,1,0,0
47a638d3-30e9-4d7b-b920-bf494bb19f58,4de66c05-adc6-4023-b5dc-d9eff97c7ef8,Read live,Thriller,2025-02-19 09:54:58,16.9,0,0,0,0,0,0,web,subscription,0.0,Tanzania,French,3.2,36-45,1,synthetic_v1,inspiring,Light power contain hold listen clearly,"['light', 'power', 'contain', 'hold', 'listen', 'clearly']",254b0348-457b-4cc7-8fc0-3752478f6fb6,"['exciting', 'dark', 'romantic', 'Drama']",0.0,1,6,1,2,1,2
580c3243-02d2-484f-97b4-5946f32edb09,64fc47b8-25fa-4cd1-ab00-0cd9ede8a5cf,Allow share,Action,2024-08-14 03:51:16,66.51,0,0,1,0,0,0,tv,free,0.0,Uzbekistan,Spanish,3.2,60+,1,synthetic_v1,mysterious,Wear development provide dark,"['wear', 'development', 'provide', 'dark']",d0989a2a-9a0f-4ce9-9813-38bf7ad1402c,"['mysterious', 'funny', 'Thriller', 'chill']",0.0,1,4,1,2,0,0
1e33e23e-8478-4fe7-ba93-7e9980ef4282,3f970e0b-9df2-4d76-8820-a76eaf8cb274,At until,Sci-Fi,2025-01-25 22:20:47,66.41,0,0,0,0,0,0,tv,purchase,453.24,Tonga,French,3.2,36-45,1,synthetic_v1,mysterious,Majority foot leader east if among,"['majority', 'foot', 'leader', 'east', 'if', 'among']",a05d1b3f-30d0-4ab8-91c6-69a394526447,"['dark', 'Horror']",2.0,1,6,1,0,0,0
e66452b9-b98c-4ebc-956b-a94148c50e47,d69eff63-8d8e-427f-ae6a-7453fdbf8b4e,Result hour voice,Thriller,2025-03-18 10:43:37,47.12,0,0,0,0,0,0,web,subscription,0.0,Nauru,Hindi,3.2,26-35,1,synthetic_v1,exciting,Modern then skin minute later still,"['modern', 'then', 'skin', 'minute', 'later', 'still']",1b3d06f3-5782-4151-a16f-b86d54cd2357,"['funny', 'Romance']",0.0,1,6,1,2,1,0
9c6212a3-e2d3-4a84-8b74-0ec926ad341f,48db924c-3c32-435b-b690-5c3d8fb46179,Understand,Horror,2024-11-11 18:12:12,53.68,0,0,0,0,0,0,web,subscription,0.0,Malaysia,Spanish,3.2,36-45,1,synthetic_v1,funny,How same newspaper might piece any,"['how', 'same', 'newspaper', 'might', 'piece', 'any']",ab650524-dde4-434b-8f01-73cd0f29e31e,"['Drama', 'dark', 'Action', 'exciting']",0.0,1,6,0,2,1,1
ed8580ba-3aaf-42a2-8867-976e7cb28ec6,fd9c327d-4b14-43de-92ef-2d353848e10c,Keep this,Thriller,2025-06-04 19:06:14,11.79,0,0,1,0,0,0,web,purchase,401.5,Sweden,English,3.2,46-60,1,synthetic_v1,mysterious,Leave institution party approach,"['leave', 'institution', 'party', 'approach']",6f3b4cec-cc96-4675-b5a8-b56d1ab402d4,"['mysterious', 'Drama', 'Horror', 'Comedy']",2.0,1,4,1,0,1,0
d9f960bd-06c8-47f2-a6ef-5096659207a0,90821e13-3eb2-4811-899b-e29a6f6ae00f,Tough less position,Romance,2024-09-12 10:52:51,76.1,1,0,0,0,0,0,tv,subscription,0.0,Saint Helena,English,2.0,18-25,1,synthetic_v1,mysterious,Both single visit receive career including,"['both', 'single', 'visit', 'receive', 'career', 'including']",9472f91f-310c-4f95-a6c6-3d362ec5e1ca,"['Sci-Fi', 'chill', 'inspiring']",0.0,1,6,2,1,0,0
205ee794-9bc2-4e06-9e39-7eca7e8ad4dc,7156e323-3a0f-4242-b43c-b6f46c98a7a0,Agent law to,Horror,2025-07-22 05:19:31,82.53,1,0,0,0,1,0,mobile,free,0.0,Cook Islands,French,2.6,60+,1,synthetic_v1,exciting,Bed food possible represent clearly,"['bed', 'food', 'possible', 'represent', 'clearly']",b35b974f-a08a-4a21-9a5e-6d8ec073874b,"['romantic', 'Sci-Fi', 'inspiring']",0.0,1,5,2,1,2,0
a3d049fb-8b48-4a13-803e-549779720997,77d57ad6-a036-45ea-8c7d-69b820e78ca8,Before relationship,Action,2025-04-11 13:53:41,38.48,0,0,0,0,0,0,mobile,subscription,0.0,Guyana,Spanish,3.2,36-45,1,synthetic_v1,exciting,Model himself social,"['model', 'himself', 'social']",1c542b05-d728-4e31-b68a-02e66aeed9a5,"['chill', 'Action', 'inspiring', 'dark']",0.0,1,3,1,2,2,0
31bf5a24-a126-42f0-80df-4fe40d85a044,d180b959-8a54-4d91-9138-7cd5df762102,Partner civil nearly,Thriller,2024-08-25 09:08:45,94.68,1,0,0,0,0,0,web,rental,120.06,Seychelles,English,3.1,26-35,1,synthetic_v1,mysterious,Treatment not process change,"['treatment', 'not', 'process', 'change']",0652a7f6-054d-436f-8dae-71b56f24e72d,"['Thriller', 'Action', 'mysterious']",1.0,1,4,1,1,1,0
3754f290-1dbc-487b-9bd3-0ba56dd756e9,652b6b58-1459-4314-933a-9243537d31a9,Condition Republican,Drama,2025-01-18 06:41:47,37.08,0,0,0,0,0,0,mobile,free,0.0,Gambia,Spanish,3.2,46-60,1,synthetic_v1,mysterious,Role which eye Congress,"['role', 'which', 'eye', 'congress']",78c5639e-5cf6-42b9-9581-678ac898a127,"['Romance', 'Comedy']",0.0,1,4,1,2,2,0
4a438832-3df2-4832-ad73-8c8b7a22f283,b074640a-c31a-4c07-ad14-5016f3dcb012,Whether about,Thriller,2025-06-01 13:55:03,80.15,1,0,0,0,0,0,web,purchase,446.07,El Salvador,Hindi,3.8,60+,1,synthetic_v1,exciting,Learn talk myself,"['learn', 'talk', 'myself']",a058791d-e856-4753-b452-ea383dfdb864,"['Thriller', 'chill', 'inspiring']",2.0,1,3,1,0,1,0
